568.52	4498.67
569.29	4842
570.06	5261.67
570.83	5639.67
571.60	6040
572.37	6423.67
573.14	6790.33
573.91	7085.67
574.68	7256
575.45	7269.67
576.21	7132.33
576.98	6981.67
577.75	6867.33
578.52	6726
579.29	6556.67
580.06	6444.67
580.82	6408.33
581.59	6440.33
582.36	6514.67
583.13	6605.67
583.90	6724.33
584.66	6839
585.43	6964.33
586.20	7087
586.97	7167.67
587.73	7245
588.50	7263.67
589.27	7310.33
590.04	7347.33
590.80	7356
591.57	7385
592.34	7397
593.11	7444.33
593.87	7463.67
594.64	7521.33
595.41	7600
596.17	7673.67
596.94	7763.33
597.71	7841.67
598.47	7937.33
599.24	8018
600.00	8064.33
600.77	8140
601.54	8197
602.30	8236
603.07	8283
603.84	8317.33
604.60	8333.67
605.37	8404
606.13	8475.33
606.90	8579.33
607.66	8791.33
608.43	8750.67
609.20	8840.33
609.96	8946.67
610.73	8994.67
611.49	9079
612.26	9156
613.02	9267.33
613.79	9349
614.55	9442.33
615.32	9512
616.08	9635
616.85	9700.67
617.61	9790.33
618.37	9860.33
619.14	9940
619.90	10032
620.67	10072.67
621.43	10157
622.20	10180.33
622.96	10235
623.72	10261.67
624.49	10324.33
625.25	10385.33
626.02	10467.67
626.78	10542.33
627.54	10657.33
628.31	10780.33
629.07	10921.67
629.83	11024.33
630.60	11227.33
631.36	11442
632.12	11664.67
632.89	12023.33
633.65	12431.33
634.41	12912.33
635.18	13408.33
635.94	13878.33
636.70	14216.33
637.46	14558.33
638.23	14773.67
638.99	14909
639.75	14938.67
640.51	14878.33
641.28	14714.67
642.04	14571.67
642.80	14497.67
643.56	14451.67
644.32	14557.67
645.09	14665
645.85	14817.67
646.61	15004.33
647.37	15184.33
648.13	15331.33
648.90	15544.33
649.66	15783
650.42	16045.67
651.18	16295.33
651.94	16548
652.70	16850.67
653.46	17132
654.22	17549.67
654.99	17876
655.75	18186.67
656.51	18530
657.27	18811.33
658.03	19074.67
658.79	19320.67
659.55	19499.33
660.31	19509
661.07	19639.33
661.83	19667
662.59	19646
663.35	19642.67
664.11	19563.67
664.87	19518
665.63	19530.33
666.39	19510
667.15	19475.33
667.91	19481.33
668.67	19496.33
669.43	19531.33
670.19	19502.67
670.95	19605.33
671.71	19709.67
672.47	19870.67
673.23	20007.33
673.99	20140
674.75	20327.67
675.50	20435.67
676.26	20471.33
677.02	20594
677.78	20691.33
678.54	20809.67
679.30	20896.33
680.06	20994
680.81	21002.33
681.57	21047.67
682.33	21086.33
683.09	21090.67
683.85	21076
684.61	21004
685.36	21007.67
686.12	20948.33
686.88	20874.33
687.64	20862.33
688.40	20757.67
689.15	20686
689.91	20572.33
690.67	20449
691.43	20394
692.18	20351.67
692.94	20239.67
693.70	20186.67
694.46	20049
695.21	20034
695.97	19946
696.73	19912
697.48	19809
698.24	19732.33
699.00	19664
699.75	19578.33
700.51	19496.67
701.27	19424.33
702.02	19395
702.78	19286.67
703.54	19197.67
704.29	19120
705.05	19016
705.80	18899.67
706.56	18849.67
707.32	18760.33
708.07	18646.67
708.83	18537.33
709.58	18442.67
710.34	18295.33
711.09	18176.67
711.85	18024.67
712.61	17904
713.36	17774.33
714.12	17609.67
714.87	17454.67
715.63	17286
716.38	17122
717.14	16898
717.89	16713
718.65	16559
719.40	16338.67
720.16	16184
720.91	15942
721.66	15735
722.42	15522.33
723.17	15355
723.93	15242
724.68	15046.33
725.44	14934.67
726.19	14811.33
726.94	14668
727.70	14568.67
728.45	14396.67
729.21	14283
729.96	14138.33
730.71	14032
731.47	13873.67
732.22	13761
732.97	13663.67
733.73	13539.33
734.48	13446.33
735.23	13326.33
735.99	13175.67
736.74	13083.67
737.49	12944.33
738.25	12836.33
739.00	12680
739.75	12520
740.50	12396.67
741.26	12297.33
742.01	12189.67
742.76	12116.33
743.51	12066.33
744.27	11978.33
745.02	11829
745.77	11754.33
746.52	11666
747.27	11517
748.03	11429.67
748.78	11322.67
749.53	11227.33
750.28	11127
751.03	11019.67
751.79	10901.67
752.54	10862.67
753.29	10715.33
754.04	10568.67
754.79	10423.67
755.54	10331.67
756.29	10183.67
757.04	10070
757.80	9950
758.55	9808
759.30	9702
760.05	9609
760.80	9526.33
761.55	9381.67
762.30	9277.67
763.05	9150.67
763.80	9057.33
764.55	8928
765.30	8780.67
766.05	8650
766.80	8528
767.55	8459.33
768.30	8336.33
769.05	8237.33
769.80	8124.33
770.55	8050
771.30	7955.67
772.05	7825.33
772.80	7714.67
773.55	7615.33
774.30	7506.67
775.05	7401.33
775.80	7291
776.55	7180
777.30	7115.67
778.05	7021.67
778.80	6951.33
779.54	6848.33
780.29	6774.33
781.04	6704
781.79	6622.67
782.54	6548.33
783.29	6448.67
784.04	6348
784.79	6274.67
785.53	6176.67
786.28	6087
787.03	6044
787.78	5971
788.53	5892
789.27	5841.33
790.02	5772.67
790.77	5713.33
791.52	5633.33
792.27	5561.33
793.01	5488.33
793.76	5426
794.51	5352
795.26	5300.33
796.00	5237
796.75	5171.67
797.50	5139.33
798.24	5078.33
798.99	5035
799.74	4988.67
800.49	4943.67
801.23	4868.67
801.98	4827.67
802.73	4770.33
803.47	4725.33
804.22	4679.67
804.97	4632
805.71	4601.33
806.46	4551.67
807.21	4508.67
807.95	4483.67
808.70	4441.67
809.44	4414
810.19	4379.67
810.94	4338.67
811.68	4308.67
812.43	4252
813.17	4207.67
813.92	4170
814.66	4131.67
815.41	4095
816.15	4047.67
816.90	4034.33
817.65	4005.33
818.39	3980.33
819.14	3938.67
819.88	3911.67
820.63	3880.33
821.37	3861.67
822.12	3812.33
822.86	3783.67
823.61	3767
824.35	3725.33
825.09	3719.33
825.84	3687
826.58	3668
827.33	3642.33
828.07	3610.67
828.82	3587
829.56	3565.67
830.30	3540
831.05	3528.67
831.79	3499.33
832.54	3477.33
833.28	3461
834.02	3432
834.77	3411
835.51	3383.33
836.25	3367.67
837.00	3354
837.74	3343.33
838.48	3328
839.23	3313.33
839.97	3298.67
840.71	3275.67
841.46	3261.67
842.20	3239
842.94	3232.67
843.69	3213
844.43	3186.33
845.17	3181.67
845.91	3168.33
846.66	3146.33
847.40	3129
848.14	3114.67
848.88	3104.67
849.62	3101.33
850.37	3080.67
851.11	3068.33
851.85	3060
852.59	3042.67
853.33	3037
854.08	3020.33
854.82	3009.67
855.56	3001.33
856.30	2987
857.04	2974.67
857.78	2966.67
858.53	2956.67
859.27	2939.67
860.01	2936
860.75	2917.33
861.49	2920.33
862.23	2912.67
862.97	2898
863.71	2907.33
864.45	2890.67
865.19	2883
865.94	2877.33
866.68	2859
867.42	2861
868.16	2848
868.90	2838.33
869.64	2828.67
870.38	2822.67
871.12	2817
871.86	2813.67
872.60	2803
873.34	2805
874.08	2797
874.82	2787
875.56	2786
876.30	2790.67
877.04	2788.33
877.78	2783.67
878.52	2780.67
879.25	2771
879.99	2774.67
880.73	2765.67
881.47	2762
882.21	2749.33
882.95	2747
883.69	2741.67
884.43	2738.33
885.17	2730
885.91	2722.33
886.64	2717.33
887.38	2710.33
888.12	2708.67
888.86	2695.33
889.60	2698.33
890.34	2691.33
891.08	2691.33
891.81	2682.33
892.55	2674.67
893.29	2669.67
894.03	2664.67
894.77	2657
895.50	2656.67
896.24	2651.33
896.98	2648.33
897.72	2648
898.45	2639.33
899.19	2629.67
899.93	2637.33
900.67	2627.67
901.40	2625
902.14	2618.67
902.88	2618
903.61	2616.33
904.35	2607.67
905.09	2612.33
905.83	2599.67
906.56	2602.33
907.30	2593.67
908.04	2595
908.77	2589
909.51	2586.67
910.24	2592
910.98	2579.33
911.72	2576.67
912.45	2573.67
913.19	2578.33
913.93	2578.33
914.66	2574
915.40	2573
916.13	2566
916.87	2563.67
917.60	2562.67
918.34	2562.67
919.08	2553
919.81	2550.33
920.55	2550
921.28	2548.67
922.02	2540.33
922.75	2541.67
923.49	2547.67
924.22	2530.67
924.96	2528.33
925.69	2524.33
926.43	2524.33
927.16	2520.33
927.90	2520.33
928.63	2516.67
929.37	2513.33
930.10	2509.33
930.84	2508
931.57	2502.67
932.30	2503.33
933.04	2498
933.77	2493
934.51	2493.67
935.24	2487.67
935.97	2486.33
936.71	2485
937.44	2477
938.18	2474.33
938.91	2475.33
939.64	2472
940.38	2465
941.11	2462
941.84	2464.33
942.58	2463.67
943.31	2458
944.04	2462
944.78	2458.67
945.51	2460.67
946.24	2455.67
946.98	2457.33
947.71	2458.67
948.44	2458.67
949.17	2454
949.91	2462
950.64	2454.67
951.37	2457
952.10	2455.33
952.84	2456.33
953.57	2458.67
954.30	2457.33
955.03	2457.33
955.76	2463.33
956.50	2458
957.23	2463
957.96	2457.33
958.69	2459
959.42	2459.67
960.16	2459
960.89	2457.33
961.62	2453
962.35	2457
963.08	2464
963.81	2455.67
964.54	2458
965.28	2461.67
966.01	2456
966.74	2456
967.47	2460
968.20	2457
968.93	2453.33
969.66	2461.67
970.39	2455.33
971.12	2455.67
971.85	2460
972.58	2449.67
973.31	2453
974.04	2450.33
974.77	2452
975.50	2454.33
976.23	2454
976.96	2453.33
977.69	2451
978.42	2453.67
979.15	2451
979.88	2449.67
980.61	2451
981.34	2452.33
982.07	2510.67
982.80	2503.33
983.53	2497.33
984.26	2454.33
984.99	2518.67
985.72	2474.67
986.45	2449
987.18	2449.33
987.91	2444.33
988.64	2443.67
989.36	2453
990.09	2451.33
990.82	2445
991.55	2443.33
992.28	2443.33
993.01	2444
993.74	2441.67
994.46	2442.67
995.19	2439.67
995.92	2444.33
996.65	2443
997.38	2444.33
998.11	2440.67
998.83	2440
999.56	2440
1000.29	2446.67
1001.02	2437
1001.74	2443
1002.47	2441.33
1003.20	2441.67
1003.93	2436.33
1004.66	2440
1005.38	2441
1006.11	2443
1006.84	2436.33
1007.56	2444
1008.29	2438.33
1009.02	2439
1009.75	2441.67
1010.47	2438.67
1011.20	2445.67
1011.93	2442
1012.65	2445.67
1013.38	2447.67
1014.11	2449
1014.83	2441.33
1015.56	2444.33
1016.28	2442.33
1017.01	2441
1017.74	2443.67
1018.46	2441.67
1019.19	2436.33
1019.91	2433.67
1020.64	2436
1021.37	2433.33
1022.09	2436.67
1022.82	2436.33
1023.54	2432.33
1024.27	2438
1024.99	2434
1025.72	2431
1026.45	2433.67
1027.17	2435
1027.90	2433
1028.62	2432
1029.35	2433
1030.07	2437.33
1030.80	2432
1031.52	2430.33
1032.25	2432.67
1032.97	2434.33
1033.70	2436.33
1034.42	2433
1035.14	2435
1035.87	2433
1036.59	2435
1037.32	2433.33
1038.04	2430.67
1038.77	2431.33
1039.49	2439.33
1040.21	2439.33
1040.94	2432.33
1041.66	2431.67
1042.39	2435
1043.11	2437.67
1043.83	2434
1044.56	2432.33
1045.28	2431
1046.00	2435.33
1046.73	2437.67
1047.45	2436.33
1048.17	2442.67
1048.90	2434
1049.62	2433.33
1050.34	2432
1051.07	2436.67
1051.79	2434
1052.51	2438.33
1053.24	2433.33
1053.96	2436
1054.68	2432.67
1055.40	2433.67
1056.13	2436.67
1056.85	2435.67
1057.57	2438.33
1058.29	2436.67
1059.02	2435
1059.74	2431.67
1060.46	2435.67
1061.18	2439.33
1061.90	2435
1062.63	2435.67
1063.35	2444.33
1064.07	2434.33
1064.79	2436.33
1065.51	2436.67
1066.23	2435
1066.96	2436.67
1067.68	2435.33
1068.40	2432
1069.12	2435
1069.84	2438
1070.56	2438
1071.28	2430.33
1072.00	2435
1072.73	2436.33
1073.45	2436
1074.17	2434
1074.89	2434
1075.61	2438.67
1076.33	2441
1077.05	2435.33
1077.77	2435.67
1078.49	2434.67
1079.21	2433
1079.93	2434.33
1080.65	2435.33
1081.37	2440
1082.09	2433
1082.81	2434.33
1083.53	2434
1084.25	2435.67
1084.97	2434.67
1085.69	2437
1086.41	2433
1087.13	2433.33
1087.85	2434
1088.57	2431.67
1089.29	2436.33
1090.01	2437.67
1090.73	2443.67
1091.45	2432.67
1092.17	2432.67
1092.89	2439.33
1093.60	2436
1094.32	2434
1095.04	2437.33
1095.76	2438
1096.48	2435
1097.20	2432.33
1097.92	2435.33
1098.64	2438
1099.35	2441.67
1100.07	2439.67
1100.79	2433.33
1101.51	2404.33
1102.23	2407
1102.95	2407.67
1103.66	2409.67
1104.38	2427
1105.10	2429.67
1105.82	2428.67
1106.54	2431.67
1107.25	2425.67
1107.97	2430.33
1108.69	2437.67
1109.41	2436.67
1110.12	2435.33
1110.84	2438
1111.56	2444.33
1112.27	2437.33
1112.99	2415.67
1113.71	2415.67
1114.43	2418.33
1115.14	2417
