328.75	31
329.54	33
330.33	24
331.13	31
331.92	32
332.71	32
333.50	31
334.30	32
335.09	28
335.88	28
336.67	26
337.47	36
338.26	32
339.05	34
339.84	36
340.63	34
341.42	46
342.22	28
343.01	30
343.80	34
344.59	39
345.38	36
346.17	30
346.96	32
347.75	32
348.55	30
349.34	43
350.13	32
350.92	30
351.71	29
352.50	36
353.29	34
354.08	39
354.87	31
355.66	44
356.45	33
357.24	34
358.03	30
358.82	47
359.61	36
360.40	29
361.19	32
361.98	35
362.77	43
363.56	33
364.35	40
365.14	40
365.93	38
366.72	40
367.51	44
368.29	35
369.08	41
369.87	37
370.66	40
371.45	38
372.24	37
373.03	37
373.81	24
374.60	34
375.39	38
376.18	35
376.97	43
377.76	44
378.54	34
379.33	41
380.12	28
380.91	45
381.70	48
382.48	41
383.27	42
384.06	36
384.85	34
385.63	44
386.42	44
387.21	34
387.99	45
388.78	48
389.57	38
390.35	41
391.14	33
391.93	39
392.71	33
393.50	44
394.29	38
395.07	39
395.86	41
396.65	44
397.43	48
398.22	34
399.00	48
399.79	56
400.58	46
401.36	43
402.15	46
402.93	45
403.72	50
404.50	45
405.29	42
406.08	42
406.86	43
407.65	41
408.43	49
409.22	39
410.00	45
410.79	45
411.57	51
412.35	43
413.14	43
413.92	45
414.71	44
415.49	48
416.28	46
417.06	47
417.85	38
418.63	45
419.41	48
420.20	43
420.98	37
421.76	45
422.55	48
423.33	44
424.12	53
424.90	60
425.68	42
426.47	43
427.25	36
428.03	53
428.82	44
429.60	48
430.38	55
431.16	44
431.95	50
432.73	46
433.51	51
434.29	52
435.08	49
435.86	56
436.64	60
437.42	52
438.21	51
438.99	49
439.77	58
440.55	46
441.33	54
442.12	42
442.90	40
443.68	43
444.46	46
445.24	47
446.02	56
446.80	52
447.59	54
448.37	44
449.15	49
449.93	49
450.71	44
451.49	52
452.27	49
453.05	48
453.83	55
454.61	50
455.39	50
456.17	59
456.95	58
457.73	56
458.51	54
459.29	47
460.07	65
460.85	53
461.63	49
462.41	44
463.19	47
463.97	48
464.75	59
465.53	60
466.31	52
467.09	52
467.87	55
468.65	55
469.43	53
470.21	50
470.99	60
471.77	53
472.54	64
473.32	45
474.10	49
474.88	59
475.66	55
476.44	56
477.22	53
477.99	49
478.77	58
479.55	56
480.33	53
481.11	52
481.88	52
482.66	60
483.44	59
484.22	53
484.99	59
485.77	60
486.55	73
487.33	56
488.10	66
488.88	84
489.66	58
490.43	64
491.21	68
491.99	66
492.77	66
493.54	51
494.32	65
495.10	64
495.87	68
496.65	53
497.42	56
498.20	68
498.98	56
499.75	60
500.53	66
501.31	62
502.08	62
502.86	53
503.63	73
504.41	55
505.18	62
505.96	48
506.73	60
507.51	45
508.29	47
509.06	56
509.84	59
510.61	58
511.39	51
512.16	59
512.94	53
513.71	72
514.48	53
515.26	60
516.03	60
516.81	55
517.58	64
518.36	64
519.13	59
519.91	64
520.68	64
521.45	64
522.23	74
523.00	71
523.78	74
524.55	79
525.32	69
526.10	83
526.87	150
527.64	329
528.42	617
529.19	1087
529.96	1324
530.74	1376
531.51	1389
532.28	1377
533.05	1364
533.83	1253
534.60	1014
535.37	542
536.14	165
536.92	107
537.69	104
538.46	96
539.23	116
540.01	133
540.78	154
541.55	166
542.32	171
543.09	198
543.87	200
544.64	222
545.41	257
546.18	334
546.95	452
547.72	618
548.50	811
549.27	954
550.04	1061
550.81	1188
551.58	1290
552.35	1373
553.12	1392
553.89	1374
554.66	1332
555.43	1330
556.20	1403
556.98	1476
557.75	1567
558.52	1686
559.29	1784
560.06	1896
560.83	2045
561.60	2173
562.37	2299
563.14	2446
563.91	2598
564.68	2741
565.45	2887
566.22	3091
566.99	3317
567.75	3667
568.52	4192
569.29	4871
570.06	5744
570.83	6492
571.60	7274
572.37	8076
573.14	8813
573.91	9424
574.68	9750
575.45	9816
576.21	9511
576.98	9184
577.75	8968
578.52	8690
579.29	8331
580.06	8188
580.82	8108
581.59	8101
582.36	8274
583.13	8459
583.90	8666
584.66	8993
585.43	9182
586.20	9382
586.97	9590
587.73	9742
588.50	9830
589.27	9859
590.04	9908
590.80	9961
591.57	10033
592.34	10082
593.11	10155
593.87	10206
594.64	10316
595.41	10462
596.17	10600
596.94	10798
597.71	10951
598.47	11143
599.24	11235
600.00	11387
600.77	11549
601.54	11665
602.30	11737
603.07	11846
603.84	11883
604.60	12012
605.37	12066
606.13	12244
606.90	12421
607.66	12820
608.43	12825
609.20	12969
609.96	13102
610.73	13292
611.49	13432
612.26	13560
613.02	13820
613.79	14005
614.55	14148
615.32	14344
616.08	14610
616.85	14734
617.61	14889
618.37	15023
619.14	15243
619.90	15365
620.67	15507
621.43	15620
622.20	15702
622.96	15762
623.72	15831
624.49	15923
625.25	16089
626.02	16238
626.78	16424
627.54	16614
628.31	16827
629.07	17186
629.83	17421
630.60	17808
631.36	18201
632.12	18711
632.89	19383
633.65	20275
634.41	21171
635.18	22205
635.94	23157
636.70	23792
637.46	24515
638.23	25034
638.99	25237
639.75	25321
640.51	25142
641.28	24884
642.04	24586
642.80	24417
643.56	24357
644.32	24467
645.09	24709
645.85	25087
646.61	25379
647.37	25788
648.13	26114
648.90	26482
649.66	26935
650.42	27569
651.18	28011
651.94	28534
652.70	29156
653.46	29767
654.22	30424
654.99	31112
655.75	31781
656.51	32460
657.27	33023
658.03	33571
658.79	34015
659.55	34357
660.31	34553
661.07	34681
661.83	34738
662.59	34791
663.35	34793
664.11	34596
664.87	34551
665.63	34466
666.39	34410
667.15	34428
667.91	34358
668.67	34531
669.43	34495
670.19	34571
670.95	34699
671.71	34887
672.47	35145
673.23	35459
673.99	35683
674.75	36122
675.50	36349
676.26	36460
677.02	36661
677.78	36861
678.54	37165
679.30	37344
680.06	37434
680.81	37551
681.57	37573
682.33	37694
683.09	37612
683.85	37575
684.61	37467
685.36	37449
686.12	37323
686.88	37270
687.64	37149
688.40	36991
689.15	36786
689.91	36578
690.67	36488
691.43	36265
692.18	36086
692.94	35937
693.70	35826
694.46	35728
695.21	35524
695.97	35252
696.73	35168
697.48	35061
698.24	34935
699.00	34799
699.75	34572
700.51	34483
701.27	34314
702.02	34258
702.78	34067
703.54	33831
704.29	33673
705.05	33464
705.80	33264
706.56	33070
707.32	32983
708.07	32750
708.83	32489
709.58	32282
710.34	32024
711.09	31828
711.85	31531
712.61	31244
713.36	31049
714.12	30722
714.87	30375
715.63	29992
716.38	29638
717.14	29266
717.89	28904
718.65	28470
719.40	28155
720.16	27772
720.91	27323
721.66	26921
722.42	26510
723.17	26124
723.93	25851
724.68	25554
725.44	25211
726.19	25008
726.94	24787
727.70	24450
728.45	24220
729.21	23994
729.96	23752
730.71	23451
731.47	23176
732.22	22935
732.97	22680
733.73	22521
734.48	22295
735.23	22015
735.99	21743
736.74	21617
737.49	21338
738.25	20989
739.00	20716
739.75	20375
740.50	20141
741.26	19926
742.01	19766
742.76	19604
743.51	19493
744.27	19279
745.02	18995
745.77	18881
746.52	18715
747.27	18422
748.03	18197
748.78	18054
749.53	17785
750.28	17533
751.03	17360
751.79	17164
752.54	16964
753.29	16764
