#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2830000000.00	3729000704.41	1168724.00000	1171879.00000	0.997307742523
2830300000.00	3729000705.69	1171280.00000	1174878.00000	0.996937554367
2830600000.00	3729000706.97	1170811.00000	1173362.00000	0.997825905390
2830900000.00	3729000708.27	1167787.00000	1172471.00000	0.996005018461
2831200000.00	3729000709.59	1173733.00000	1174466.00000	0.999375886573
2831500000.00	3729000710.87	1173040.00000	1176564.00000	0.997004837816
2831800000.00	3729000712.17	1172372.00000	1173745.00000	0.998830239958
2832100000.00	3729000713.50	1170043.00000	1171550.00000	0.998713669924
2832400000.00	3729000714.79	1171863.00000	1174905.00000	0.997410854495
2832700000.00	3729000716.08	1170327.00000	1171550.00000	0.998956083821
2833000000.00	3729000717.40	1168306.00000	1169605.00000	0.998889368633
2833300000.00	3729000718.70	1172795.00000	1171425.00000	1.00116951576
2833600000.00	3729000719.99	1175522.00000	1177257.00000	0.998526235138
2833900000.00	3729000721.30	1176633.00000	1175785.00000	1.00072122029
2834200000.00	3729000722.60	1169747.00000	1172948.00000	0.997270978765
2834500000.00	3729000723.89	1165247.00000	1165849.00000	0.999483638104
2834800000.00	3729000725.20	1173611.00000	1174421.00000	0.999310298436
2835100000.00	3729000726.50	1172160.00000	1171901.00000	1.00022100843
2835400000.00	3729000727.78	1169493.00000	1171421.00000	0.998354135704
2835700000.00	3729000729.11	1174048.00000	1175262.00000	0.998967038839
2836000000.00	3729000730.39	1169289.00000	1173995.00000	0.995991465040
2836300000.00	3729000731.73	1171780.00000	1176064.00000	0.996357341097
2836600000.00	3729000733.01	1170415.00000	1171352.00000	0.999200069663
2836900000.00	3729000734.31	1172106.00000	1172215.00000	0.999907013645
2837200000.00	3729000735.63	1173457.00000	1173912.00000	0.999612407063
2837500000.00	3729000736.93	1170582.00000	1172160.00000	0.998653767404
2837800000.00	3729000738.21	1167651.00000	1169316.00000	0.998576090638
2838100000.00	3729000739.55	1164366.00000	1161576.00000	1.00240190913
2838400000.00	3729000740.83	1168281.00000	1169814.00000	0.998689535259
2838700000.00	3729000742.13	1171926.00000	1171706.00000	1.00018776041
2839000000.00	3729000743.46	1171246.00000	1174243.00000	0.997447717380
2839300000.00	3729000744.75	1172249.00000	1173880.00000	0.998610590520
2839600000.00	3729000746.04	1170437.00000	1167687.00000	1.00235508317
2839900000.00	3729000747.37	1161894.00000	1164183.00000	0.998033814271
2840200000.00	3729000748.65	1164939.00000	1164172.00000	1.00065883735
2840500000.00	3729000749.93	1164997.00000	1166453.00000	0.998751771396
2840800000.00	3729000751.26	1168468.00000	1172287.00000	0.996742265333
2841100000.00	3729000752.55	1162945.00000	1165216.00000	0.998051005136
2841400000.00	3729000753.83	1162351.00000	1163921.00000	0.998651111201
2841700000.00	3729000755.15	1161420.00000	1163268.00000	0.998411372100
2842000000.00	3729000756.44	1161808.00000	1162246.00000	0.999623143465
2842300000.00	3729000757.73	1166251.00000	1167676.00000	0.998779627225
2842600000.00	3729000759.06	1162469.00000	1164053.00000	0.998639237217
2842900000.00	3729000760.35	1154728.00000	1156492.00000	0.998474697620
2843200000.00	3729000761.64	1157379.00000	1157505.00000	0.999891145179
2843500000.00	3729000762.95	1155817.00000	1160063.00000	0.996339853956
2843800000.00	3729000764.25	1150599.00000	1152869.00000	0.998030999186
2844100000.00	3729000765.54	1159347.00000	1160048.00000	0.999395714660
2844400000.00	3729000766.86	1170104.00000	1170916.00000	0.999306525831
2844700000.00	3729000768.14	1161233.00000	1164415.00000	0.997267297312
2845000000.00	3729000769.48	1155990.00000	1160732.00000	0.995914646964
2845300000.00	3729000770.76	1160683.00000	1166545.00000	0.994974904526
