#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2820000000.00	3728999335.81	1202942.00000	1204871.00000	0.998398998731
2820500000.00	3728999337.14	1205031.00000	1205616.00000	0.999514770872
2821000000.00	3728999338.43	1201409.00000	1205026.00000	0.996998405014
2821500000.00	3728999339.70	1205626.00000	1207004.00000	0.998858330213
2822000000.00	3728999340.99	1205160.00000	1204540.00000	1.00051471931
2822500000.00	3728999342.31	1198835.00000	1200376.00000	0.998716235580
2823000000.00	3728999343.60	1201500.00000	1200573.00000	1.00077213131
2823500000.00	3728999344.89	1201477.00000	1206182.00000	0.996099261969
2824000000.00	3728999346.21	1204869.00000	1205238.00000	0.999693836404
2824500000.00	3728999347.50	1203751.00000	1203569.00000	1.00015121692
2825000000.00	3728999348.84	1202150.00000	1204093.00000	0.998386337268
2825500000.00	3728999350.13	1201863.00000	1202579.00000	0.999404612919
2826000000.00	3728999351.42	1206429.00000	1205853.00000	1.00047767016
2826500000.00	3728999352.76	1202480.00000	1204315.00000	0.998476312260
2827000000.00	3728999354.04	1203715.00000	1205737.00000	0.998323017374
2827500000.00	3728999355.34	1201954.00000	1203292.00000	0.998888050448
2828000000.00	3728999356.67	1201508.00000	1200980.00000	1.00043964096
2828500000.00	3728999357.95	1204393.00000	1203500.00000	1.00074200249
2829000000.00	3728999359.24	1202798.00000	1202748.00000	1.00004157147
2829500000.00	3728999360.58	1200383.00000	1201580.00000	0.999003811648
2830000000.00	3728999361.87	1199248.00000	1200861.00000	0.998656797081
2830500000.00	3728999363.15	1195273.00000	1195579.00000	0.999744057064
2831000000.00	3728999364.48	1195956.00000	1195921.00000	1.00002926615
2831500000.00	3728999365.77	1198908.00000	1200985.00000	0.998270586227
2832000000.00	3728999367.06	1196339.00000	1201259.00000	0.995904297075
2832500000.00	3728999368.39	1198037.00000	1199658.00000	0.998648781569
2833000000.00	3728999369.68	1201588.00000	1204267.00000	0.997775410270
2833500000.00	3728999370.97	1199720.00000	1201724.00000	0.998332395791
2834000000.00	3728999372.30	1195976.00000	1199339.00000	0.997195955439
2834500000.00	3728999373.59	1198089.00000	1201514.00000	0.997149429803
2835000000.00	3728999374.89	1197568.00000	1198172.00000	0.999495898752
2835500000.00	3728999376.17	1193509.00000	1197083.00000	0.997014409193
2836000000.00	3728999377.49	1199648.00000	1199558.00000	1.00007502764
2836500000.00	3728999378.78	1196237.00000	1197694.00000	0.998783495617
2837000000.00	3728999380.07	1197525.00000	1197406.00000	1.00009938150
2837500000.00	3728999381.39	1193445.00000	1195634.00000	0.998169172171
2838000000.00	3728999382.68	1194942.00000	1196299.00000	0.998865668198
2838500000.00	3728999383.97	1195389.00000	1195475.00000	0.999928062067
2839000000.00	3728999385.29	1194719.00000	1197773.00000	0.997450268123
2839500000.00	3728999386.58	1195392.00000	1194722.00000	1.00056079992
2840000000.00	3728999387.88	1197917.00000	1200447.00000	0.997892451728
2840500000.00	3728999389.20	1197548.00000	1199971.00000	0.997980784536
2841000000.00	3728999390.48	1198733.00000	1198322.00000	1.00034297960
2841500000.00	3728999391.78	1199708.00000	1201695.00000	0.998346502232
2842000000.00	3728999393.09	1195394.00000	1197975.00000	0.997845531000
2842500000.00	3728999394.38	1194758.00000	1196600.00000	0.998460638476
2843000000.00	3728999395.68	1194651.00000	1197637.00000	0.997506757056
2843500000.00	3728999396.99	1193893.00000	1194193.00000	0.999748784325
2844000000.00	3728999398.29	1191455.00000	1195196.00000	0.996869969444
2844500000.00	3728999399.62	1195925.00000	1199920.00000	0.996670611374
2845000000.00	3728999400.90	1195382.00000	1196157.00000	0.999352091740
2845500000.00	3728999402.19	1194226.00000	1197853.00000	0.996972082551
2846000000.00	3728999403.52	1191815.00000	1192313.00000	0.999582324440
2846500000.00	3728999404.81	1193786.00000	1193952.00000	0.999860965935
2847000000.00	3728999406.10	1194771.00000	1194223.00000	1.00045887577
2847500000.00	3728999407.42	1191807.00000	1193030.00000	0.998974879089
2848000000.00	3728999408.72	1189710.00000	1189901.00000	0.999839482444
2848500000.00	3728999410.00	1187337.00000	1189024.00000	0.998581189278
2849000000.00	3728999411.33	1188481.00000	1188112.00000	1.00031057678
2849500000.00	3728999412.62	1194258.00000	1193262.00000	1.00083468677
2850000000.00	3728999413.91	1190998.00000	1192827.00000	0.998466667840
2850500000.00	3728999415.24	1182821.00000	1185231.00000	0.997966641102
2851000000.00	3728999416.53	1183529.00000	1183137.00000	1.00033132258
2851500000.00	3728999417.82	1182151.00000	1184006.00000	0.998433284966
2852000000.00	3728999419.15	1186430.00000	1188808.00000	0.997999676987
