#Sample	Not specified	
#B-Field Theta	1.14999405198E+2	deg
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2790000000.00	3728993350.41	1223552.00000	1225854.00000	0.998122125473
2790850000.00	3728993351.73	1226359.00000	1225971.00000	1.00031648383
2791700000.00	3728993353.02	1221428.00000	1222091.00000	0.999457487208
2792550000.00	3728993354.35	1216351.00000	1217227.00000	0.999280331442
2793400000.00	3728993355.64	1217881.00000	1218064.00000	0.999849761589
2794250000.00	3728993356.93	1223225.00000	1224614.00000	0.998865765049
2795100000.00	3728993358.24	1227269.00000	1228257.00000	0.999195608085
2795950000.00	3728993359.53	1222563.00000	1224138.00000	0.998713380354
2796800000.00	3728993360.82	1224338.00000	1225822.00000	0.998789383777
2797650000.00	3728993362.15	1221010.00000	1223150.00000	0.998250419000
2798500000.00	3728993363.44	1216874.00000	1219406.00000	0.997923579185
2799350000.00	3728993364.73	1217157.00000	1217833.00000	0.999444915682
2800200000.00	3728993366.06	1211900.00000	1213200.00000	0.998928453676
2801050000.00	3728993367.35	1209417.00000	1209040.00000	1.00031181764
2801900000.00	3728993368.64	1210277.00000	1211428.00000	0.999049881627
2802750000.00	3728993369.97	1209638.00000	1207975.00000	1.00137668412
2803600000.00	3728993371.26	1219462.00000	1220082.00000	0.999491837434
2804450000.00	3728993372.55	1218051.00000	1222184.00000	0.996618348792
2805300000.00	3728993373.88	1218195.00000	1217924.00000	1.00022250978
2806150000.00	3728993375.17	1208873.00000	1208918.00000	0.999962776632
2807000000.00	3728993376.46	1210844.00000	1212104.00000	0.998960485239
2807850000.00	3728993377.77	1212340.00000	1211650.00000	1.00056947138
2808700000.00	3728993379.06	1205131.00000	1208177.00000	0.997478846229
2809550000.00	3728993380.35	1205028.00000	1207328.00000	0.998094966736
2810400000.00	3728993381.67	1202396.00000	1203437.00000	0.999134977568
2811250000.00	3728993382.96	1199234.00000	1199470.00000	0.999803246434
2812100000.00	3728993384.25	1199668.00000	1200080.00000	0.999656689554
2812950000.00	3728993385.57	1203925.00000	1204778.00000	0.999291985743
