#Sample	Not specified	
#B-Field Phi	3.49995506788E+1	deg
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2770000000.00	3728986846.30	1373406.00000	1377521.00000	0.997012749715
2770850000.00	3728986847.62	1371248.00000	1373280.00000	0.998520330887
2771700000.00	3728986848.91	1373296.00000	1375057.00000	0.998719325817
2772550000.00	3728986850.20	1369096.00000	1369397.00000	0.999780195225
2773400000.00	3728986851.53	1366496.00000	1368856.00000	0.998275932604
2774250000.00	3728986852.82	1374375.00000	1376965.00000	0.998119051683
2775100000.00	3728986854.11	1368545.00000	1371729.00000	0.997678841812
2775950000.00	3728986855.44	1368129.00000	1370446.00000	0.998309309524
2776800000.00	3728986856.73	1362944.00000	1366472.00000	0.997418168832
2777650000.00	3728986858.02	1358542.00000	1360708.00000	0.998408181623
2778500000.00	3728986859.35	1357600.00000	1361167.00000	0.997379454542
2779350000.00	3728986860.64	1355906.00000	1358992.00000	0.997729199289
2780200000.00	3728986861.93	1361959.00000	1362288.00000	0.999758494533
2781050000.00	3728986863.25	1364850.00000	1366351.00000	0.998901453580
2781900000.00	3728986864.54	1364693.00000	1365375.00000	0.999500503525
2782750000.00	3728986865.83	1365945.00000	1366719.00000	0.999433680222
2783600000.00	3728986867.16	1355736.00000	1357946.00000	0.998372542060
2784450000.00	3728986868.43	1351769.00000	1352784.00000	0.999249695443
2785300000.00	3728986869.72	1349247.00000	1353085.00000	0.997163518922
2786150000.00	3728986871.05	1350715.00000	1356179.00000	0.995971033322
2787000000.00	3728986872.34	1351453.00000	1352426.00000	0.999280552134
2787850000.00	3728986873.63	1348599.00000	1351248.00000	0.998039590068
2788700000.00	3728986874.95	1349033.00000	1349921.00000	0.999342183728
2789550000.00	3728986876.24	1344849.00000	1347036.00000	0.998376435374
2790400000.00	3728986877.57	1345848.00000	1345893.00000	0.999966564950
2791250000.00	3728986878.86	1346731.00000	1349831.00000	0.997703416205
2792100000.00	3728986880.15	1354218.00000	1356623.00000	0.998227215667
2792950000.00	3728986881.46	1351997.00000	1356028.00000	0.997027347518
2793800000.00	3728986882.75	1351673.00000	1353188.00000	0.998880421641
2794650000.00	3728986884.04	1353215.00000	1355573.00000	0.998260514188
2795500000.00	3728986885.37	1352942.00000	1354756.00000	0.998661013496
2796350000.00	3728986886.66	1349796.00000	1351081.00000	0.999048909725
2797200000.00	3728986887.95	1349506.00000	1350338.00000	0.999383857967
2798050000.00	3728986889.28	1354432.00000	1355261.00000	0.999388309706
2798900000.00	3728986890.57	1352101.00000	1355557.00000	0.997450494520
2799750000.00	3728986891.86	1353607.00000	1357424.00000	0.997188056201
2800600000.00	3728986893.19	1357208.00000	1359340.00000	0.998431591802
2801450000.00	3728986894.48	1359089.00000	1359918.00000	0.999390404421
