#Sample	Not specified	
#B-Field Phi	-1.41595156547E+2	deg
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2770000000.00	3728981520.88	1095239.00000	1096519.00000	0.998832669566
2770800000.00	3728981522.17	1083454.00000	1082270.00000	1.00109399688
2771600000.00	3728981523.46	1085949.00000	1087744.00000	0.998349795540
2772400000.00	3728981524.79	1068773.00000	1070358.00000	0.998519187038
2773200000.00	3728981526.08	1083000.00000	1081472.00000	1.00141288910
2774000000.00	3728981527.37	1076366.00000	1074727.00000	1.00152503845
2774800000.00	3728981528.70	1083015.00000	1083833.00000	0.999245271181
2775600000.00	3728981529.99	1094888.00000	1096323.00000	0.998691079180
2776400000.00	3728981531.28	1105175.00000	1106978.00000	0.998371241344
2777200000.00	3728981532.61	1094153.00000	1096301.00000	0.998040684082
2778000000.00	3728981533.90	1088070.00000	1088442.00000	0.999658227081
2778800000.00	3728981535.19	1075548.00000	1077264.00000	0.998407075703
2779600000.00	3728981536.52	1059369.00000	1057651.00000	1.00162435435
2780400000.00	3728981537.81	1063563.00000	1063935.00000	0.999650354580
2781200000.00	3728981539.10	1066107.00000	1067511.00000	0.998684791070
2782000000.00	3728981540.43	1061175.00000	1062688.00000	0.998576251920
2782800000.00	3728981541.72	1067039.00000	1070194.00000	0.997051936378
2783600000.00	3728981543.01	1059365.00000	1062827.00000	0.996742649556
2784400000.00	3728981544.34	1073605.00000	1074348.00000	0.999308417757
2785200000.00	3728981545.63	1072761.00000	1072528.00000	1.00021724375
2786000000.00	3728981546.92	1071761.00000	1070965.00000	1.00074325491
2786800000.00	3728981548.24	1079960.00000	1080006.00000	0.999957407644
2787600000.00	3728981549.53	1068818.00000	1068667.00000	1.00014129752
2788400000.00	3728981550.86	1064330.00000	1063169.00000	1.00109201830
2789200000.00	3728981552.15	1070299.00000	1070876.00000	0.999461188784
2790000000.00	3728981553.44	1064652.00000	1064316.00000	1.00031569571
2790800000.00	3728981554.77	1059680.00000	1060103.00000	0.999600982169
2791600000.00	3728981556.06	1064636.00000	1067398.00000	0.997412399124
2792400000.00	3728981557.35	1066225.00000	1066743.00000	0.999514409750
2793200000.00	3728981558.64	1054022.00000	1057824.00000	0.996405829325
2794000000.00	3728981559.92	1068801.00000	1067536.00000	1.00118497175
2794800000.00	3728981561.25	1063790.00000	1066000.00000	0.997926829268
2795600000.00	3728981562.54	1069581.00000	1069477.00000	1.00009724379
2796400000.00	3728981563.82	1068718.00000	1068540.00000	1.00016658244
2797200000.00	3728981565.15	1056743.00000	1058173.00000	0.998648614168
2798000000.00	3728981566.43	1042746.00000	1045399.00000	0.997462212992
2798800000.00	3728981567.71	1053741.00000	1056477.00000	0.997410260706
2799600000.00	3728981569.03	1059931.00000	1061702.00000	0.998331923647
2800400000.00	3728981570.32	1073706.00000	1079073.00000	0.995026286451
2801200000.00	3728981571.61	1083197.00000	1082666.00000	1.00049045597
2802000000.00	3728981572.94	1064771.00000	1066176.00000	0.998682206315
2802800000.00	3728981574.23	1054900.00000	1054541.00000	1.00034043247
2803600000.00	3728981575.52	1055812.00000	1058366.00000	0.997586846138
2804400000.00	3728981576.85	1065973.00000	1068586.00000	0.997554712489
2805200000.00	3728981578.14	1060727.00000	1059282.00000	1.00136413155
2806000000.00	3728981579.43	1050358.00000	1051943.00000	0.998493264369
2806800000.00	3728981580.76	1053980.00000	1057342.00000	0.996820328711
2807600000.00	3728981582.05	1060625.00000	1065079.00000	0.995818150579
2808400000.00	3728981583.34	1069284.00000	1069747.00000	0.999567187382
2809200000.00	3728981584.67	1065423.00000	1064606.00000	1.00076742006
2810000000.00	3728981585.96	1066411.00000	1067653.00000	0.998836700688
2810800000.00	3728981587.25	1065388.00000	1065883.00000	0.999535596308
2811600000.00	3728981588.58	1059507.00000	1058001.00000	1.00142343911
2812400000.00	3728981589.87	1058107.00000	1058984.00000	0.999171847733
2813200000.00	3728981591.15	1059525.00000	1059543.00000	0.999983011544
2814000000.00	3728981592.48	1059479.00000	1060074.00000	0.999438718429
2814800000.00	3728981593.77	1060623.00000	1061608.00000	0.999072162229
2815600000.00	3728981595.06	1053066.00000	1054493.00000	0.998646743032
2816400000.00	3728981596.39	1061641.00000	1064061.00000	0.997725694298
2817200000.00	3728981597.68	1066805.00000	1069171.00000	0.997787070543
2818000000.00	3728981598.97	1061142.00000	1063534.00000	0.997750894659
2818800000.00	3728981600.25	1061578.00000	1059613.00000	1.00185445063
2819600000.00	3728981601.61	1055170.00000	1057049.00000	0.998222409746
2820400000.00	3728981602.90	1056034.00000	1057277.00000	0.998824338371
2821200000.00	3728981604.17	1052969.00000	1054512.00000	0.998536763925
2822000000.00	3728981605.50	1064168.00000	1064321.00000	0.999856246377
2822800000.00	3728981606.79	1058653.00000	1059349.00000	0.999342992725
2823600000.00	3728981608.08	1059230.00000	1057956.00000	1.00120420887
2824400000.00	3728981609.41	1059915.00000	1060460.00000	0.999486072082
2825200000.00	3728981610.70	1052027.00000	1052238.00000	0.999799475024
2826000000.00	3728981611.99	1055494.00000	1055559.00000	0.999938421254
2826800000.00	3728981613.32	1064731.00000	1064709.00000	1.00002066292
2827600000.00	3728981614.61	1064309.00000	1064436.00000	0.999880687989
2828400000.00	3728981615.90	1081332.00000	1083249.00000	0.998230323776
2829200000.00	3728981617.22	1079437.00000	1082475.00000	0.997193468671
2830000000.00	3728981618.51	1070682.00000	1070927.00000	0.999771226237
2830800000.00	3728981619.84	1072815.00000	1074488.00000	0.998442979354
2831600000.00	3728981621.13	1075019.00000	1077015.00000	0.998146729618
2832400000.00	3728981622.42	1072781.00000	1072355.00000	1.00039725651
2833200000.00	3728981623.75	1072453.00000	1075433.00000	0.997229023100
2834000000.00	3728981625.04	1068699.00000	1069381.00000	0.999362247880
2834800000.00	3728981626.33	1059268.00000	1061467.00000	0.997928338799
2835600000.00	3728981627.66	1056698.00000	1057713.00000	0.999040382410
2836400000.00	3728981628.95	1061766.00000	1062938.00000	0.998897395709
2837200000.00	3728981630.24	1075815.00000	1075007.00000	1.00075162301
2838000000.00	3728981631.57	1075210.00000	1075758.00000	0.999490591750
2838800000.00	3728981632.86	1076900.00000	1077164.00000	0.999754911973
2839600000.00	3728981634.13	1071604.00000	1072133.00000	0.999506591067
2840400000.00	3728981635.46	1067119.00000	1067339.00000	0.999793879920
2841200000.00	3728981636.75	1062518.00000	1065299.00000	0.997389465305
2842000000.00	3728981638.04	1066894.00000	1069366.00000	0.997688349919
2842800000.00	3728981639.36	1078522.00000	1078850.00000	0.999695972563
