#Sample	Not specified	
#B-Field Phi	-2.06685213190E+1	deg
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2770000000.00	3728983176.89	1106914.00000	1107361.00000	0.999596337599
2770850000.00	3728983178.18	1097223.00000	1099461.00000	0.997964457129
2771700000.00	3728983179.51	1099558.00000	1097834.00000	1.00157036492
2772550000.00	3728983180.80	1104773.00000	1104421.00000	1.00031871904
2773400000.00	3728983182.09	1105638.00000	1106469.00000	0.999248962239
2774250000.00	3728983183.40	1095863.00000	1095847.00000	1.00001460058
2775100000.00	3728983184.69	1084378.00000	1086267.00000	0.998261016859
2775950000.00	3728983185.98	1087921.00000	1086589.00000	1.00122585449
2776800000.00	3728983187.31	1084896.00000	1087184.00000	0.997895480434
2777650000.00	3728983188.60	1079939.00000	1081816.00000	0.998264954484
2778500000.00	3728983189.89	1075452.00000	1076737.00000	0.998806579508
2779350000.00	3728983191.22	1069923.00000	1069743.00000	1.00016826471
2780200000.00	3728983192.51	1069714.00000	1071502.00000	0.998331314361
2781050000.00	3728983193.80	1074689.00000	1076386.00000	0.998423428027
2781900000.00	3728983195.13	1082637.00000	1085056.00000	0.997770621977
2782750000.00	3728983196.42	1075697.00000	1077141.00000	0.998659414134
2783600000.00	3728983197.71	1078176.00000	1077372.00000	1.00074626034
2784450000.00	3728983199.04	1051629.00000	1052135.00000	0.999519073123
2785300000.00	3728983200.33	1063465.00000	1064707.00000	0.998833481888
2786150000.00	3728983201.62	1057107.00000	1058568.00000	0.998619833587
2787000000.00	3728983202.95	1056271.00000	1058240.00000	0.998139363471
2787850000.00	3728983204.24	1071367.00000	1072678.00000	0.998777825219
2788700000.00	3728983205.53	1061110.00000	1062287.00000	0.998892013175
2789550000.00	3728983206.86	1051807.00000	1053028.00000	0.998840486673
2790400000.00	3728983208.15	1060087.00000	1060158.00000	0.999933028850
2791250000.00	3728983209.43	1059338.00000	1057250.00000	1.00197493497
2792100000.00	3728983210.75	1053207.00000	1055948.00000	0.997404228239
2792950000.00	3728983212.04	1059643.00000	1060969.00000	0.998750199110
2793800000.00	3728983213.33	1066170.00000	1066037.00000	1.00012476115
2794650000.00	3728983214.66	1058871.00000	1061448.00000	0.997572184412
2795500000.00	3728983215.95	1061236.00000	1060705.00000	1.00050061044
2796350000.00	3728983217.23	1057562.00000	1056705.00000	1.00081101159
2797200000.00	3728983218.55	1055931.00000	1057036.00000	0.998954624062
2798050000.00	3728983219.84	1048067.00000	1047749.00000	1.00030350781
2798900000.00	3728983221.11	1065479.00000	1067375.00000	0.998223679588
2799750000.00	3728983222.44	1058894.00000	1059347.00000	0.999572378078
2800600000.00	3728983223.73	1074580.00000	1074324.00000	1.00023828938
2801450000.00	3728983225.02	1066777.00000	1069234.00000	0.997702093274
2802300000.00	3728983226.34	1074195.00000	1074587.00000	0.999635208689
2803150000.00	3728983227.63	1069027.00000	1071087.00000	0.998076720192
2804000000.00	3728983228.96	1066941.00000	1066207.00000	1.00068842167
2804850000.00	3728983230.25	1071269.00000	1071776.00000	0.999526953393
2805700000.00	3728983231.54	1069892.00000	1070979.00000	0.998985040790
2806550000.00	3728983232.87	1058582.00000	1059664.00000	0.998978921620
2807400000.00	3728983234.16	1057854.00000	1060326.00000	0.997668641531
2808250000.00	3728983235.45	1068286.00000	1070424.00000	0.998002660628
2809100000.00	3728983236.78	1062951.00000	1062673.00000	1.00026160446
2809950000.00	3728983238.07	1055304.00000	1058966.00000	0.996541909750
2810800000.00	3728983239.36	1060010.00000	1062490.00000	0.997665860385
2811650000.00	3728983240.69	1058815.00000	1059040.00000	0.999787543436
2812500000.00	3728983241.98	1066285.00000	1067192.00000	0.999150106073
2813350000.00	3728983243.27	1067183.00000	1068751.00000	0.998532866870
2814200000.00	3728983244.59	1074039.00000	1077593.00000	0.996701908791
2815050000.00	3728983245.88	1077111.00000	1077528.00000	0.999613003096
2815900000.00	3728983247.21	1076025.00000	1078547.00000	0.997661668893
2816750000.00	3728983248.50	1074449.00000	1076113.00000	0.998453693989
2817600000.00	3728983249.79	1070168.00000	1070005.00000	1.00015233574
2818450000.00	3728983251.12	1058296.00000	1062041.00000	0.996473770787
2819300000.00	3728983252.41	1077516.00000	1077240.00000	1.00025621032
2820150000.00	3728983253.70	1071080.00000	1070527.00000	1.00051656801
2821000000.00	3728983255.03	1071611.00000	1073822.00000	0.997940999533
2821850000.00	3728983256.32	1062568.00000	1064805.00000	0.997899145853
2822700000.00	3728983257.60	1072785.00000	1072375.00000	1.00038232894
2823550000.00	3728983258.93	1069518.00000	1071237.00000	0.998395313082
