#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2830000000.00	3729001215.16	1156670.00000	1159600.00000	0.997473266644
2830300000.00	3729001216.50	1150361.00000	1152497.00000	0.998146632920
2830600000.00	3729001217.79	1146102.00000	1150261.00000	0.996384298868
2830900000.00	3729001219.08	1155554.00000	1155330.00000	1.00019388400
2831200000.00	3729001220.41	1154566.00000	1156679.00000	0.998173218326
2831500000.00	3729001221.69	1154730.00000	1157203.00000	0.997862950580
2831800000.00	3729001222.99	1151139.00000	1154488.00000	0.997099146981
2832100000.00	3729001224.32	1158744.00000	1159198.00000	0.999608349911
2832400000.00	3729001225.60	1149628.00000	1151773.00000	0.998137653861
2832700000.00	3729001226.90	1142845.00000	1144847.00000	0.998251294714
2833000000.00	3729001228.17	1141517.00000	1144372.00000	0.997505181881
2833300000.00	3729001229.49	1143856.00000	1144747.00000	0.999221662079
2833600000.00	3729001230.78	1138059.00000	1141881.00000	0.996652891151
2833900000.00	3729001232.07	1141814.00000	1144462.00000	0.997686249085
2834200000.00	3729001233.39	1141094.00000	1143911.00000	0.997537395829
2834500000.00	3729001234.68	1139394.00000	1141947.00000	0.997764344580
2834800000.00	3729001235.96	1145718.00000	1147892.00000	0.998106093605
2835100000.00	3729001237.29	1142826.00000	1147196.00000	0.996190711962
2835400000.00	3729001238.57	1145986.00000	1149294.00000	0.997121711242
2835700000.00	3729001239.85	1148974.00000	1150904.00000	0.998323057353
2836000000.00	3729001241.18	1141164.00000	1144058.00000	0.997470407969
2836300000.00	3729001242.46	1140424.00000	1143102.00000	0.997657251934
2836600000.00	3729001243.74	1150129.00000	1150852.00000	0.999371769784
2836900000.00	3729001245.08	1144190.00000	1146659.00000	0.997846787929
2837200000.00	3729001246.36	1145051.00000	1147381.00000	0.997969288318
2837500000.00	3729001247.64	1142341.00000	1143111.00000	0.999326399623
2837800000.00	3729001248.96	1149101.00000	1154480.00000	0.995340759476
2838100000.00	3729001250.26	1144587.00000	1148698.00000	0.996421165528
2838400000.00	3729001251.54	1149241.00000	1153630.00000	0.996195487288
2838700000.00	3729001252.87	1147283.00000	1150955.00000	0.996809605936
2839000000.00	3729001254.16	1143131.00000	1147210.00000	0.996444417326
2839300000.00	3729001255.45	1143469.00000	1150538.00000	0.993855917840
2839600000.00	3729001256.78	1143430.00000	1148507.00000	0.995579478401
2839900000.00	3729001258.07	1137876.00000	1144766.00000	0.993981302729
2840200000.00	3729001259.36	1138109.00000	1143860.00000	0.994972286818
2840500000.00	3729001260.69	1135051.00000	1141267.00000	0.994553421767
2840800000.00	3729001261.98	1140873.00000	1146135.00000	0.995408917798
2841100000.00	3729001263.27	1138888.00000	1143662.00000	0.995825689758
2841400000.00	3729001264.60	1132324.00000	1139394.00000	0.993794947139
2841700000.00	3729001265.88	1129055.00000	1139113.00000	0.991170322874
2842000000.00	3729001267.17	1133689.00000	1142475.00000	0.992309678549
2842300000.00	3729001268.47	1133977.00000	1144733.00000	0.990603922487
2842600000.00	3729001269.77	1131606.00000	1140779.00000	0.991959003453
2842900000.00	3729001271.06	1133843.00000	1142711.00000	0.992239507627
2843200000.00	3729001272.39	1130738.00000	1136923.00000	0.994559877846
2843500000.00	3729001273.67	1135847.00000	1146377.00000	0.990814540068
2843800000.00	3729001274.97	1136840.00000	1146815.00000	0.991301997271
2844100000.00	3729001276.30	1138928.00000	1148767.00000	0.991435164833
2844400000.00	3729001277.59	1135065.00000	1147197.00000	0.989424658537
2844700000.00	3729001278.87	1136609.00000	1144419.00000	0.993175576428
2845000000.00	3729001280.19	1124160.00000	1133198.00000	0.992024341730
2845300000.00	3729001281.47	1142752.00000	1152283.00000	0.991728594451
2845600000.00	3729001282.75	1149797.00000	1157458.00000	0.993381185322
2845900000.00	3729001284.07	1171830.00000	1179262.00000	0.993697753341
2846200000.00	3729001285.37	1190309.00000	1199680.00000	0.992188750333
2846500000.00	3729001286.66	1196066.00000	1206168.00000	0.991624715628
2846800000.00	3729001287.99	1204956.00000	1213866.00000	0.992659815828
2847100000.00	3729001289.27	1208594.00000	1218514.00000	0.991858936377
2847400000.00	3729001290.55	1207723.00000	1214591.00000	0.994345421628
2847700000.00	3729001291.88	1212585.00000	1215193.00000	0.997853838855
2848000000.00	3729001293.17	1212178.00000	1216570.00000	0.996389850152
2848300000.00	3729001294.46	1210923.00000	1214291.00000	0.997226365015
2848600000.00	3729001295.79	1209713.00000	1213685.00000	0.996727322163
2848900000.00	3729001297.08	1209443.00000	1214849.00000	0.995550064247
2849200000.00	3729001298.37	1213457.00000	1218867.00000	0.995561451742
2849500000.00	3729001299.65	1212039.00000	1216369.00000	0.996440224965
2849800000.00	3729001300.98	1213445.00000	1216870.00000	0.997185401892
2850100000.00	3729001302.27	1210820.00000	1212460.00000	0.998647378058
2850400000.00	3729001303.56	1213834.00000	1217468.00000	0.997015116619
2850700000.00	3729001304.88	1211032.00000	1214317.00000	0.997294775582
2851000000.00	3729001306.16	1212645.00000	1215164.00000	0.997927028780
2851300000.00	3729001307.46	1213202.00000	1218278.00000	0.995833463298
2851600000.00	3729001308.78	1213623.00000	1215275.00000	0.998640636893
2851900000.00	3729001310.06	1212734.00000	1216529.00000	0.996880468941
2852200000.00	3729001311.36	1213084.00000	1217627.00000	0.996268972354
2852500000.00	3729001312.67	1213731.00000	1215300.00000	0.998708960750
2852800000.00	3729001313.97	1213316.00000	1217116.00000	0.996877865380
2853100000.00	3729001315.26	1214820.00000	1217842.00000	0.997518561521
2853400000.00	3729001316.58	1210920.00000	1216379.00000	0.995512089571
2853700000.00	3729001317.87	1214555.00000	1216941.00000	0.998039346197
2854000000.00	3729001319.20	1210055.00000	1214007.00000	0.996744664569
2854300000.00	3729001320.48	1210328.00000	1215300.00000	0.995908829096
2854600000.00	3729001321.78	1209559.00000	1213272.00000	0.996939680467
2854900000.00	3729001323.11	1210608.00000	1213760.00000	0.997403110994
2855200000.00	3729001324.40	1210019.00000	1214762.00000	0.996095531470
2855500000.00	3729001325.69	1212030.00000	1217538.00000	0.995476116557
2855800000.00	3729001326.97	1211311.00000	1213841.00000	0.997915707247
2856100000.00	3729001328.30	1209174.00000	1214310.00000	0.995770437532
2856400000.00	3729001329.59	1211097.00000	1215655.00000	0.996250580963
2856700000.00	3729001330.88	1208372.00000	1211683.00000	0.997267437110
2857000000.00	3729001332.20	1213372.00000	1215591.00000	0.998174550486
2857300000.00	3729001333.49	1213481.00000	1217701.00000	0.996534453039
2857600000.00	3729001334.78	1211544.00000	1217227.00000	0.995331191306
2857900000.00	3729001336.09	1213177.00000	1217086.00000	0.996788230248
2858200000.00	3729001337.39	1210838.00000	1215107.00000	0.996486729152
2858500000.00	3729001338.68	1211570.00000	1216538.00000	0.995916280461
2858800000.00	3729001340.00	1210615.00000	1213457.00000	0.997657931019
2859100000.00	3729001341.29	1209696.00000	1210788.00000	0.999098108009
2859400000.00	3729001342.58	1204644.00000	1209756.00000	0.995774354498
2859700000.00	3729001343.90	1205047.00000	1207668.00000	0.997829701540
2860000000.00	3729001345.18	1207427.00000	1211069.00000	0.996992739472
2860300000.00	3729001346.46	1208041.00000	1210996.00000	0.997559859818
2860600000.00	3729001347.79	1208627.00000	1214165.00000	0.995438840685
2860900000.00	3729001349.07	1207850.00000	1215694.00000	0.993547718423
2861200000.00	3729001350.35	1204218.00000	1209991.00000	0.995228890132
2861500000.00	3729001351.68	1208294.00000	1213689.00000	0.995554874437
2861800000.00	3729001352.96	1208421.00000	1212930.00000	0.996282555465
2862100000.00	3729001354.26	1208651.00000	1215145.00000	0.994655781820
2862400000.00	3729001355.59	1206352.00000	1212800.00000	0.994683377309
2862700000.00	3729001356.87	1205381.00000	1210080.00000	0.996116785667
2863000000.00	3729001358.17	1201765.00000	1209581.00000	0.993538258289
2863300000.00	3729001359.49	1202575.00000	1209709.00000	0.994102713958
2863600000.00	3729001360.79	1204016.00000	1210199.00000	0.994890922898
2863900000.00	3729001362.08	1203180.00000	1210521.00000	0.993935669022
2864200000.00	3729001363.40	1202485.00000	1211855.00000	0.992268051871
