#Sample	Not specified	
#B-Field Theta	9.50002782817E+1	deg
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2790000000.00	3728992355.58	1165841.00000	1167478.00000	0.998597832250
2790850000.00	3728992356.90	1169750.00000	1171083.00000	0.998861737383
2791700000.00	3728992358.19	1165861.00000	1165102.00000	1.00065144511
2792550000.00	3728992359.52	1163837.00000	1165922.00000	0.998211715707
2793400000.00	3728992360.81	1164525.00000	1164907.00000	0.999672076827
2794250000.00	3728992362.10	1165723.00000	1167186.00000	0.998746557961
2795100000.00	3728992363.43	1161875.00000	1163753.00000	0.998386255503
2795950000.00	3728992364.72	1157369.00000	1156870.00000	1.00043133628
2796800000.00	3728992366.01	1156395.00000	1156001.00000	1.00034083015
2797650000.00	3728992367.32	1160104.00000	1163894.00000	0.996743689717
2798500000.00	3728992368.61	1165833.00000	1165113.00000	1.00061796581
2799350000.00	3728992369.90	1152398.00000	1154577.00000	0.998112728731
2800200000.00	3728992371.21	1150914.00000	1152382.00000	0.998726116861
2801050000.00	3728992372.50	1152127.00000	1150531.00000	1.00138718557
2801900000.00	3728992373.79	1152084.00000	1154173.00000	0.998190046033
2802750000.00	3728992375.12	1157383.00000	1158152.00000	0.999336011163
2803600000.00	3728992376.41	1155958.00000	1158082.00000	0.998165932982
2804450000.00	3728992377.70	1154089.00000	1155480.00000	0.998796171288
2805300000.00	3728992379.03	1153682.00000	1154646.00000	0.999165112078
2806150000.00	3728992380.32	1153627.00000	1154415.00000	0.999317403187
2807000000.00	3728992381.61	1154236.00000	1156071.00000	0.998412727246
2807850000.00	3728992382.94	1155775.00000	1156912.00000	0.999017211335
2808700000.00	3728992384.23	1154970.00000	1157120.00000	0.998141938606
2809550000.00	3728992385.52	1154371.00000	1155672.00000	0.998874248057
2810400000.00	3728992386.85	1152441.00000	1154908.00000	0.997863899116
2811250000.00	3728992388.14	1155473.00000	1155192.00000	1.00024324961
2812100000.00	3728992389.43	1156363.00000	1159906.00000	0.996945442131
2812950000.00	3728992390.75	1149915.00000	1149747.00000	1.00014611910
2813800000.00	3728992392.04	1154541.00000	1154047.00000	1.00042805882
2814650000.00	3728992393.37	1156563.00000	1157472.00000	0.999214667828
2815500000.00	3728992394.66	1156950.00000	1157857.00000	0.999216656288
2816350000.00	3728992395.95	1156619.00000	1159373.00000	0.997624578112
2817200000.00	3728992397.28	1163302.00000	1164257.00000	0.999179734371
2818050000.00	3728992398.57	1160809.00000	1162568.00000	0.998486970225
2818900000.00	3728992399.86	1165481.00000	1166144.00000	0.999431459580
2819750000.00	3728992401.19	1163913.00000	1166046.00000	0.998170741120
2820600000.00	3728992402.48	1159668.00000	1161468.00000	0.998450237114
2821450000.00	3728992403.77	1157856.00000	1159026.00000	0.998990531705
2822300000.00	3728992405.10	1154110.00000	1156882.00000	0.997603904288
2823150000.00	3728992406.39	1156878.00000	1161263.00000	0.996223938935
2824000000.00	3728992407.68	1161064.00000	1162097.00000	0.999111089694
2824850000.00	3728992409.01	1163343.00000	1161211.00000	1.00183601430
2825700000.00	3728992410.30	1142272.00000	1143679.00000	0.998769759697
2826550000.00	3728992411.59	1151585.00000	1154734.00000	0.997272965029
2827400000.00	3728992412.92	1151014.00000	1154949.00000	0.996592923151
2828250000.00	3728992414.21	1153201.00000	1154527.00000	0.998851477705
2829100000.00	3728992415.50	1148335.00000	1152453.00000	0.996426752327
2829950000.00	3728992416.83	1152161.00000	1157389.00000	0.995482936161
2830800000.00	3728992418.12	1152169.00000	1156825.00000	0.995975190716
2831650000.00	3728992419.41	1150341.00000	1155163.00000	0.995825697326
2832500000.00	3728992420.74	1153288.00000	1157461.00000	0.996394694940
2833350000.00	3728992422.03	1151724.00000	1156300.00000	0.996042549511
2834200000.00	3728992423.32	1152299.00000	1159609.00000	0.993696151030
2835050000.00	3728992424.65	1152326.00000	1160570.00000	0.992896593915
2835900000.00	3728992425.94	1144197.00000	1154306.00000	0.991242356879
