#Sample	Not specified	
#B-Field Phi	6.50008471834E+1	deg
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2770000000.00	3728988705.51	1105812.00000	1105125.00000	1.00062164913
2770850000.00	3728988706.80	1093080.00000	1093062.00000	1.00001646750
2771700000.00	3728988708.09	1085690.00000	1087055.00000	0.998744313765
2772550000.00	3728988709.36	1085789.00000	1083687.00000	1.00193967446
2773400000.00	3728988710.68	1093810.00000	1092492.00000	1.00120641616
2774250000.00	3728988711.97	1082373.00000	1083856.00000	0.998631737057
2775100000.00	3728988713.26	1095018.00000	1096136.00000	0.998980053570
2775950000.00	3728988714.58	1101583.00000	1102856.00000	0.998845724192
2776800000.00	3728988715.87	1099320.00000	1100539.00000	0.998892360925
2777650000.00	3728988717.20	1092622.00000	1093429.00000	0.999261954823
2778500000.00	3728988718.49	1093603.00000	1095606.00000	0.998171788033
2779350000.00	3728988719.78	1084521.00000	1085421.00000	0.999170828646
2780200000.00	3728988721.11	1085606.00000	1086398.00000	0.999270985403
2781050000.00	3728988722.40	1087102.00000	1086577.00000	1.00048316870
2781900000.00	3728988723.69	1088957.00000	1090138.00000	0.998916650919
2782750000.00	3728988725.02	1088298.00000	1087460.00000	1.00077060306
2783600000.00	3728988726.31	1073912.00000	1075153.00000	0.998845745675
2784450000.00	3728988727.61	1068675.00000	1068221.00000	1.00042500569
2785300000.00	3728988728.94	1068506.00000	1070409.00000	0.998222174888
2786150000.00	3728988730.23	1073964.00000	1076110.00000	0.998005780078
2787000000.00	3728988731.52	1069738.00000	1071856.00000	0.998023988297
2787850000.00	3728988732.84	1070332.00000	1071752.00000	0.998675066620
2788700000.00	3728988734.13	1075835.00000	1075554.00000	1.00026126071
2789550000.00	3728988735.46	1075682.00000	1076820.00000	0.998943184562
2790400000.00	3728988736.75	1070887.00000	1070285.00000	1.00056246701
2791250000.00	3728988738.04	1068414.00000	1068066.00000	1.00032582256
2792100000.00	3728988739.37	1061414.00000	1061979.00000	0.999467974414
2792950000.00	3728988740.66	1070470.00000	1072851.00000	0.997780679703
2793800000.00	3728988741.95	1077499.00000	1079357.00000	0.998278604762
2794650000.00	3728988743.28	1082160.00000	1083844.00000	0.998446270866
2795500000.00	3728988744.57	1078680.00000	1079671.00000	0.999082127796
2796350000.00	3728988745.86	1071056.00000	1070358.00000	1.00065211826
2797200000.00	3728988747.19	1082536.00000	1084120.00000	0.998538907132
2798050000.00	3728988748.48	1077381.00000	1080211.00000	0.997380141472
2798900000.00	3728988749.77	1085623.00000	1085457.00000	1.00015293098
2799750000.00	3728988751.10	1079145.00000	1078944.00000	1.00018629326
2800600000.00	3728988752.39	1070178.00000	1072676.00000	0.997671244626
2801450000.00	3728988753.68	1071957.00000	1070847.00000	1.00103656265
2802300000.00	3728988755.01	1073961.00000	1074441.00000	0.999553256065
2803150000.00	3728988756.30	1076596.00000	1078271.00000	0.998446587175
2804000000.00	3728988757.59	1074642.00000	1075915.00000	0.998816821031
2804850000.00	3728988758.92	1075259.00000	1077291.00000	0.998113787268
2805700000.00	3728988760.21	1077727.00000	1077407.00000	1.00029700939
2806550000.00	3728988761.50	1076683.00000	1077121.00000	0.999593360449
2807400000.00	3728988762.83	1077155.00000	1079421.00000	0.997900726408
2808250000.00	3728988764.12	1079812.00000	1079570.00000	1.00022416332
2809100000.00	3728988765.41	1071963.00000	1073785.00000	0.998303198499
2809950000.00	3728988766.74	1082657.00000	1084185.00000	0.998590646430
2810800000.00	3728988768.03	1075065.00000	1074692.00000	1.00034707619
2811650000.00	3728988769.32	1078333.00000	1080151.00000	0.998316901989
2812500000.00	3728988770.65	1088528.00000	1091240.00000	0.997514753858
2813350000.00	3728988771.94	1090257.00000	1090318.00000	0.999944053019
2814200000.00	3728988773.23	1088266.00000	1089032.00000	0.999296623056
2815050000.00	3728988774.56	1089396.00000	1089044.00000	1.00032321926
2815900000.00	3728988775.85	1082821.00000	1083782.00000	0.999113290311
2816750000.00	3728988777.12	1083271.00000	1083542.00000	0.999749894328
2817600000.00	3728988778.43	1077186.00000	1079421.00000	0.997929445508
2818450000.00	3728988779.72	1076999.00000	1078074.00000	0.999002851381
2819300000.00	3728988781.01	1080375.00000	1080673.00000	0.999724245910
2820150000.00	3728988782.34	1080938.00000	1084328.00000	0.996873639710
2821000000.00	3728988783.63	1077892.00000	1079271.00000	0.998722285691
2821850000.00	3728988784.92	1066677.00000	1066299.00000	1.00035449719
2822700000.00	3728988786.25	1071678.00000	1069925.00000	1.00163843260
2823550000.00	3728988787.54	1067946.00000	1067149.00000	1.00074684978
2824400000.00	3728988788.83	1073706.00000	1073950.00000	0.999772801341
2825250000.00	3728988790.14	1068223.00000	1070054.00000	0.998288871403
2826100000.00	3728988791.43	1068433.00000	1069294.00000	0.999194795819
2826950000.00	3728988792.72	1070333.00000	1070326.00000	1.00000654006
2827800000.00	3728988794.05	1072341.00000	1073608.00000	0.998819867214
2828650000.00	3728988795.34	1072860.00000	1073079.00000	0.999795914373
2829500000.00	3728988796.63	1077261.00000	1078593.00000	0.998765057811
2830350000.00	3728988797.96	1080449.00000	1082143.00000	0.998434587665
2831200000.00	3728988799.25	1079544.00000	1082753.00000	0.997036258500
2832050000.00	3728988800.54	1073166.00000	1075178.00000	0.998128681948
2832900000.00	3728988801.87	1073681.00000	1077178.00000	0.996753554194
2833750000.00	3728988803.16	1086512.00000	1086744.00000	0.999786518260
2834600000.00	3728988804.45	1075067.00000	1077172.00000	0.998045808840
2835450000.00	3728988805.78	1059064.00000	1059821.00000	0.999285728439
2836300000.00	3728988807.07	1059089.00000	1059948.00000	0.999189582885
2837150000.00	3728988808.36	1063562.00000	1065909.00000	0.997798123480
2838000000.00	3728988809.69	1065078.00000	1068800.00000	0.996517589820
2838850000.00	3728988810.98	1066850.00000	1070219.00000	0.996852046170
2839700000.00	3728988812.27	1069055.00000	1073701.00000	0.995672910801
2840550000.00	3728988813.59	1070053.00000	1073427.00000	0.996856796037
2841400000.00	3728988814.88	1063596.00000	1069899.00000	0.994108789708
2842250000.00	3728988816.17	1062159.00000	1070357.00000	0.992340873185
2843100000.00	3728988817.49	1065341.00000	1074229.00000	0.991726158947
2843950000.00	3728988818.78	1056074.00000	1065426.00000	0.991222290427
2844800000.00	3728988820.11	1048378.00000	1056908.00000	0.991929288074
2845650000.00	3728988821.40	1049079.00000	1056042.00000	0.993406512241
2846500000.00	3728988822.69	1043123.00000	1051152.00000	0.992361713625
2847350000.00	3728988824.02	1052216.00000	1058788.00000	0.993792902829
2848200000.00	3728988825.31	1048678.00000	1053579.00000	0.995348236819
2849050000.00	3728988826.60	1060039.00000	1064870.00000	0.995463295989
2849900000.00	3728988827.91	1052075.00000	1054950.00000	0.997274752358
2850750000.00	3728988829.20	1063539.00000	1065747.00000	0.997928213732
2851600000.00	3728988830.49	1067891.00000	1070975.00000	0.997120380961
2852450000.00	3728988831.82	1073509.00000	1072204.00000	1.00121711913
2853300000.00	3728988833.11	1060709.00000	1064392.00000	0.996539808642
2854150000.00	3728988834.40	1056784.00000	1060416.00000	0.996574929084
2855000000.00	3728988835.73	1061194.00000	1062976.00000	0.998323574568
2855850000.00	3728988837.02	1050662.00000	1052606.00000	0.998153155122
2856700000.00	3728988838.30	1055351.00000	1055859.00000	0.999518875153
2857550000.00	3728988839.63	1065427.00000	1068697.00000	0.996940199140
2858400000.00	3728988840.92	1060045.00000	1062995.00000	0.997224822318
2859250000.00	3728988842.21	1056938.00000	1061542.00000	0.995662913008
2860100000.00	3728988843.54	1071846.00000	1072874.00000	0.999041825974
2860950000.00	3728988844.83	1059089.00000	1062467.00000	0.996820607134
2861800000.00	3728988846.16	1052650.00000	1058399.00000	0.994568211043
2862650000.00	3728988847.45	1035615.00000	1040640.00000	0.995171240775
2863500000.00	3728988848.74	1042193.00000	1050697.00000	0.991906325039
2864350000.00	3728988850.07	1044651.00000	1050830.00000	0.994119886185
2865200000.00	3728988851.36	1043617.00000	1051559.00000	0.992447404283
2866050000.00	3728988852.65	1032206.00000	1042236.00000	0.990376459842
2866900000.00	3728988853.98	1041182.00000	1052923.00000	0.988849137116
2867750000.00	3728988855.27	1036266.00000	1047851.00000	0.988944038799
2868600000.00	3728988856.56	1049941.00000	1057017.00000	0.993305689502
2869450000.00	3728988857.89	1058213.00000	1066003.00000	0.992692328258
2870300000.00	3728988859.18	1050341.00000	1057706.00000	0.993036817414
2871150000.00	3728988860.47	1048581.00000	1056841.00000	0.992184254774
2872000000.00	3728988861.80	1048556.00000	1058266.00000	0.990824613093
2872850000.00	3728988863.09	1045952.00000	1057058.00000	0.989493480963
2873700000.00	3728988864.38	1050019.00000	1057336.00000	0.993079777857
2874550000.00	3728988865.70	1038045.00000	1046604.00000	0.991822121834
2875400000.00	3728988866.99	1056147.00000	1061459.00000	0.994995567422
2876250000.00	3728988868.28	1057338.00000	1062574.00000	0.995072343197
2877100000.00	3728988869.60	1061938.00000	1067995.00000	0.994328625134
2877950000.00	3728988870.89	1064710.00000	1067260.00000	0.997610704046
2878800000.00	3728988872.18	1073052.00000	1075412.00000	0.997805492221
2879650000.00	3728988873.50	1067817.00000	1070478.00000	0.997514194593
2880500000.00	3728988874.79	1063989.00000	1066603.00000	0.997549228720
2881350000.00	3728988876.08	1063537.00000	1067448.00000	0.996336121291
2882200000.00	3728988877.40	1068208.00000	1073339.00000	0.995219590456
2883050000.00	3728988878.69	1075037.00000	1076532.00000	0.998611281411
2883900000.00	3728988879.98	1074683.00000	1075168.00000	0.999548907706
2884750000.00	3728988881.30	1067365.00000	1067851.00000	0.999544880325
2885600000.00	3728988882.59	1055198.00000	1060816.00000	0.994704076862
2886450000.00	3728988883.92	1060639.00000	1062293.00000	0.998442990776
2887300000.00	3728988885.21	1059442.00000	1060964.00000	0.998565455567
2888150000.00	3728988886.50	1068326.00000	1072035.00000	0.996540224899
2889000000.00	3728988887.84	1076463.00000	1079341.00000	0.997333558162
2889850000.00	3728988889.11	1070254.00000	1075143.00000	0.995452697920
2890700000.00	3728988890.40	1075475.00000	1081660.00000	0.994281937023
2891550000.00	3728988891.73	1070962.00000	1080675.00000	0.991012098920
2892400000.00	3728988893.02	1061448.00000	1070489.00000	0.991554327041
2893250000.00	3728988894.31	1066498.00000	1076683.00000	0.990540391183
2894100000.00	3728988895.64	1066842.00000	1074721.00000	0.992668794971
2894950000.00	3728988896.93	1068646.00000	1075977.00000	0.993186657336
2895800000.00	3728988898.22	1066466.00000	1075245.00000	0.991835349153
2896650000.00	3728988899.55	1064912.00000	1073736.00000	0.991781965027
2897500000.00	3728988900.84	1071946.00000	1076940.00000	0.995362787156
2898350000.00	3728988902.13	1079932.00000	1085199.00000	0.995146512299
2899200000.00	3728988903.46	1081935.00000	1086699.00000	0.995616081362
2900050000.00	3728988904.75	1073678.00000	1074474.00000	0.999259172395
2900900000.00	3728988906.04	1080039.00000	1084535.00000	0.995854444532
2901750000.00	3728988907.37	1083821.00000	1086004.00000	0.997989878490
2902600000.00	3728988908.66	1066386.00000	1067631.00000	0.998833866757
2903450000.00	3728988909.95	1066080.00000	1066933.00000	0.999200512122
2904300000.00	3728988911.28	1073042.00000	1072792.00000	1.00023303679
2905150000.00	3728988912.57	1079077.00000	1080155.00000	0.999001995084
2906000000.00	3728988913.86	1077475.00000	1080204.00000	0.997473625352
2906850000.00	3728988915.19	1076439.00000	1075762.00000	1.00062932136
2907700000.00	3728988916.48	1068480.00000	1070406.00000	0.998200682732
2908550000.00	3728988917.77	1061977.00000	1062071.00000	0.999911493676
2909400000.00	3728988919.10	1068736.00000	1068368.00000	1.00034445060
2910250000.00	3728988920.39	1060486.00000	1061204.00000	0.999323410014
2911100000.00	3728988921.68	1068904.00000	1072009.00000	0.997103569093
2911950000.00	3728988922.99	1073748.00000	1073526.00000	1.00020679518
2912800000.00	3728988924.28	1072068.00000	1075555.00000	0.996757952871
2913650000.00	3728988925.57	1072443.00000	1075407.00000	0.997243834195
2914500000.00	3728988926.90	1068382.00000	1071657.00000	0.996943984876
2915350000.00	3728988928.19	1070294.00000	1072082.00000	0.998332217125
2916200000.00	3728988929.48	1069076.00000	1068456.00000	1.00058027659
2917050000.00	3728988930.81	1067055.00000	1070189.00000	0.997071545306
2917900000.00	3728988932.10	1071522.00000	1073279.00000	0.998362960609
2918750000.00	3728988933.39	1073245.00000	1073917.00000	0.999374253318
2919600000.00	3728988934.71	1068984.00000	1069638.00000	0.999388578192
2920450000.00	3728988936.00	1072963.00000	1074967.00000	0.998135756726
2921300000.00	3728988937.29	1070273.00000	1070954.00000	0.999364118347
2922150000.00	3728988938.62	1066056.00000	1068543.00000	0.997672531662
2923000000.00	3728988939.91	1064578.00000	1065413.00000	0.999216266368
2923850000.00	3728988941.20	1067609.00000	1068196.00000	0.999450475381
2924700000.00	3728988942.53	1058773.00000	1061215.00000	0.997698864038
2925550000.00	3728988943.82	1061960.00000	1061389.00000	1.00053797430
2926400000.00	3728988945.11	1060538.00000	1062613.00000	0.998047266502
2927250000.00	3728988946.44	1062763.00000	1063538.00000	0.999271300132
2928100000.00	3728988947.73	1063068.00000	1063260.00000	0.999819423283
2928950000.00	3728988949.02	1051261.00000	1053915.00000	0.997481770351
2929800000.00	3728988950.35	1049860.00000	1050667.00000	0.999231916487
2930650000.00	3728988951.64	1059278.00000	1058808.00000	1.00044389540
2931500000.00	3728988952.93	1055812.00000	1057263.00000	0.998627588405
2932350000.00	3728988954.26	1040087.00000	1040981.00000	0.999141194700
2933200000.00	3728988955.55	1047467.00000	1049232.00000	0.998317817223
2934050000.00	3728988956.84	1034449.00000	1037273.00000	0.997277476614
2934900000.00	3728988958.17	1057551.00000	1059312.00000	0.998337600254
2935750000.00	3728988959.46	1055417.00000	1056819.00000	0.998673377371
2936600000.00	3728988960.75	1066444.00000	1067766.00000	0.998761901016
2937450000.00	3728988962.08	1062292.00000	1064465.00000	0.997958598921
2938300000.00	3728988963.37	1055573.00000	1056626.00000	0.999003431678
2939150000.00	3728988964.66	1045018.00000	1044638.00000	1.00036376238
2940000000.00	3728988965.99	1051819.00000	1054223.00000	0.997719647551
2940850000.00	3728988967.28	1050276.00000	1052352.00000	0.998027276045
2941700000.00	3728988968.57	1055147.00000	1055398.00000	0.999762175028
2942550000.00	3728988969.90	1039286.00000	1037255.00000	1.00195805274
2943400000.00	3728988971.19	1051153.00000	1052125.00000	0.999076155400
2944250000.00	3728988972.48	1059681.00000	1061746.00000	0.998055090389
2945100000.00	3728988973.81	1059015.00000	1057412.00000	1.00151596539
2945950000.00	3728988975.10	1056892.00000	1057674.00000	0.999260641748
2946800000.00	3728988976.39	1060149.00000	1062085.00000	0.998177170377
2947650000.00	3728988977.72	1063135.00000	1061382.00000	1.00165162025
2948500000.00	3728988979.01	1060664.00000	1061809.00000	0.998921651634
2949350000.00	3728988980.30	1073226.00000	1077145.00000	0.996361678326
2950200000.00	3728988981.64	1075148.00000	1073652.00000	1.00139337513
2951050000.00	3728988982.92	1065308.00000	1066495.00000	0.998887008378
2951900000.00	3728988984.21	1060571.00000	1062404.00000	0.998274667641
2952750000.00	3728988985.54	1065541.00000	1065334.00000	1.00019430526
2953600000.00	3728988986.83	1066262.00000	1068643.00000	0.997771940676
2954450000.00	3728988988.12	1063839.00000	1065512.00000	0.998429862827
2955300000.00	3728988989.45	1067821.00000	1068132.00000	0.999708837485
2956150000.00	3728988990.74	1069799.00000	1070189.00000	0.999635578388
2957000000.00	3728988992.03	1080213.00000	1082934.00000	0.997487381502
2957850000.00	3728988993.37	1077601.00000	1075263.00000	1.00217435176
2958700000.00	3728988994.65	1079770.00000	1080693.00000	0.999145918406
2959550000.00	3728988995.95	1075091.00000	1077510.00000	0.997755009234
2960400000.00	3728988997.26	1068771.00000	1069494.00000	0.999323979377
2961250000.00	3728988998.55	1087517.00000	1089193.00000	0.998461246079
2962100000.00	3728988999.84	1088095.00000	1088818.00000	0.999335977179
2962950000.00	3728989001.17	1085259.00000	1086306.00000	0.999036183175
2963800000.00	3728989002.46	1087455.00000	1088820.00000	0.998746349259
2964650000.00	3728989003.75	1079150.00000	1080904.00000	0.998377284199
2965500000.00	3728989005.08	1084030.00000	1082964.00000	1.00098433558
2966350000.00	3728989006.37	1082477.00000	1084123.00000	0.998481722092
2967200000.00	3728989007.66	1091034.00000	1088714.00000	1.00213095450
2968050000.00	3728989009.00	1093768.00000	1094512.00000	0.999320245004
2968900000.00	3728989010.28	1100358.00000	1101821.00000	0.998672198116
2969750000.00	3728989011.57	1079544.00000	1079623.00000	0.999926826309
