#Sample	Not specified	
#B-Field Theta	1.50000887230E+2	deg
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2790000000.00	3728995090.59	1163433.00000	1165206.00000	0.998478380647
2790850000.00	3728995091.88	1157412.00000	1160086.00000	0.997694998474
2791700000.00	3728995093.21	1161510.00000	1163463.00000	0.998321390538
2792550000.00	3728995094.50	1150502.00000	1151195.00000	0.999398016843
2793400000.00	3728995095.79	1156913.00000	1159894.00000	0.997429937563
2794250000.00	3728995097.11	1163521.00000	1162841.00000	1.00058477470
2795100000.00	3728995098.40	1160359.00000	1161779.00000	0.998777736557
2795950000.00	3728995099.73	1165854.00000	1166944.00000	0.999065936326
2796800000.00	3728995101.02	1159583.00000	1163059.00000	0.997011329606
2797650000.00	3728995102.31	1152682.00000	1151708.00000	1.00084570047
2798500000.00	3728995103.64	1157899.00000	1158771.00000	0.999247478579
2799350000.00	3728995104.93	1159490.00000	1163019.00000	0.996965655763
2800200000.00	3728995106.22	1160289.00000	1159514.00000	1.00066838348
2801050000.00	3728995107.55	1151917.00000	1154952.00000	0.997372185164
2801900000.00	3728995108.84	1149899.00000	1152384.00000	0.997843600744
2802750000.00	3728995110.13	1148274.00000	1150433.00000	0.998123315308
2803600000.00	3728995111.46	1155836.00000	1155410.00000	1.00036870029
2804450000.00	3728995112.75	1158750.00000	1160608.00000	0.998399114947
2805300000.00	3728995114.04	1150876.00000	1151443.00000	0.999507574409
2806150000.00	3728995115.37	1150413.00000	1150094.00000	1.00027736863
2807000000.00	3728995116.66	1152877.00000	1152595.00000	1.00024466530
2807850000.00	3728995117.95	1154974.00000	1158442.00000	0.997006324011
2808700000.00	3728995119.28	1158183.00000	1154449.00000	1.00323444344
2809550000.00	3728995120.57	1155310.00000	1155924.00000	0.999468823210
2810400000.00	3728995121.86	1157453.00000	1157798.00000	0.999702020560
2811250000.00	3728995123.18	1145994.00000	1147151.00000	0.998991414382
2812100000.00	3728995124.47	1148536.00000	1147994.00000	1.00047212790
2812950000.00	3728995125.74	1152720.00000	1153165.00000	0.999614105527
2813800000.00	3728995127.06	1150361.00000	1150742.00000	0.999668909278
2814650000.00	3728995128.35	1154145.00000	1152836.00000	1.00113546072
2815500000.00	3728995129.68	1145624.00000	1146926.00000	0.998864791626
2816350000.00	3728995130.97	1145292.00000	1146635.00000	0.998828746724
2817200000.00	3728995132.26	1158235.00000	1158683.00000	0.999613354127
2818050000.00	3728995133.59	1155004.00000	1157239.00000	0.998068678985
2818900000.00	3728995134.88	1157344.00000	1159168.00000	0.998426457597
2819750000.00	3728995136.17	1155387.00000	1156632.00000	0.998923598863
2820600000.00	3728995137.50	1152128.00000	1151313.00000	1.00070788743
2821450000.00	3728995138.79	1152180.00000	1153583.00000	0.998783789290
2822300000.00	3728995140.06	1150042.00000	1152105.00000	0.998209364598
2823150000.00	3728995141.39	1146003.00000	1148546.00000	0.997785896255
2824000000.00	3728995142.68	1148157.00000	1149875.00000	0.998505924557
2824850000.00	3728995143.97	1153334.00000	1154247.00000	0.999209008124
2825700000.00	3728995145.30	1151903.00000	1156756.00000	0.995804646788
2826550000.00	3728995146.59	1148125.00000	1149090.00000	0.999160205032
2827400000.00	3728995147.88	1148310.00000	1151253.00000	0.997443654870
2828250000.00	3728995149.20	1144182.00000	1146102.00000	0.998324756435
2829100000.00	3728995150.49	1144138.00000	1146221.00000	0.998182723925
2829950000.00	3728995151.82	1153779.00000	1155333.00000	0.998654933253
2830800000.00	3728995153.11	1154378.00000	1155122.00000	0.999355912189
2831650000.00	3728995154.40	1151342.00000	1153061.00000	0.998509185550
2832500000.00	3728995155.73	1150408.00000	1152192.00000	0.998451646948
2833350000.00	3728995157.02	1150993.00000	1152372.00000	0.998803337811
2834200000.00	3728995158.31	1153370.00000	1155380.00000	0.998260312624
2835050000.00	3728995159.63	1156686.00000	1156355.00000	1.00028624428
2835900000.00	3728995160.92	1161767.00000	1162924.00000	0.999005094056
2836750000.00	3728995162.20	1156524.00000	1158036.00000	0.998694341109
2837600000.00	3728995163.52	1152495.00000	1152503.00000	0.999993058586
2838450000.00	3728995164.81	1143509.00000	1144920.00000	0.998767599483
2839300000.00	3728995166.08	1152268.00000	1154427.00000	0.998129808121
2840150000.00	3728995167.40	1151886.00000	1152576.00000	0.999401340996
2841000000.00	3728995168.69	1151424.00000	1153814.00000	0.997928608944
2841850000.00	3728995169.98	1150782.00000	1154061.00000	0.997158729045
