#Sample	Not specified	
#B-Field Theta	1.75000415902E+2	deg
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2790000000.00	3728996333.71	1091894.00000	1091616.00000	1.00025466831
2790850000.00	3728996335.03	1093912.00000	1095705.00000	0.998363610643
2791700000.00	3728996336.32	1095677.00000	1096312.00000	0.999420785324
2792550000.00	3728996337.65	1092123.00000	1092219.00000	0.999912105539
2793400000.00	3728996338.94	1088167.00000	1088708.00000	0.999503080716
2794250000.00	3728996340.23	1089862.00000	1090823.00000	0.999119013809
2795100000.00	3728996341.56	1095209.00000	1094586.00000	1.00056916496
2795950000.00	3728996342.85	1090237.00000	1091558.00000	0.998789803199
2796800000.00	3728996344.14	1090367.00000	1092075.00000	0.998436004853
2797650000.00	3728996345.47	1088795.00000	1087666.00000	1.00103800248
2798500000.00	3728996346.76	1085094.00000	1087684.00000	0.997618793694
2799350000.00	3728996348.05	1085919.00000	1086529.00000	0.999438579182
2800200000.00	3728996349.38	1084724.00000	1086148.00000	0.998688944785
2801050000.00	3728996350.67	1077108.00000	1078292.00000	0.998901967185
2801900000.00	3728996351.96	1082125.00000	1086298.00000	0.996158512673
2802750000.00	3728996353.29	1086477.00000	1088874.00000	0.997798643369
2803600000.00	3728996354.58	1084665.00000	1082450.00000	1.00204628389
2804450000.00	3728996355.87	1084988.00000	1085214.00000	0.999791746144
2805300000.00	3728996357.20	1088330.00000	1088503.00000	0.999841066125
2806150000.00	3728996358.49	1089357.00000	1086947.00000	1.00221721942
2807000000.00	3728996359.78	1087751.00000	1088253.00000	0.999538710208
2807850000.00	3728996361.11	1083582.00000	1086865.00000	0.996979385664
2808700000.00	3728996362.40	1085339.00000	1085447.00000	0.999900501821
2809550000.00	3728996363.69	1086007.00000	1089826.00000	0.996495770885
2810400000.00	3728996365.02	1079476.00000	1082360.00000	0.997335452160
2811250000.00	3728996366.31	1078182.00000	1078807.00000	0.999420656336
2812100000.00	3728996367.60	1087789.00000	1088880.00000	0.998998053045
2812950000.00	3728996368.93	1089252.00000	1090925.00000	0.998466439031
2813800000.00	3728996370.22	1084252.00000	1084489.00000	0.999781463897
2814650000.00	3728996371.51	1088785.00000	1090025.00000	0.998862411413
2815500000.00	3728996372.84	1092898.00000	1093629.00000	0.999331583197
2816350000.00	3728996374.13	1087841.00000	1090218.00000	0.997819702115
2817200000.00	3728996375.42	1095627.00000	1096311.00000	0.999376089449
2818050000.00	3728996376.75	1101212.00000	1102722.00000	0.998630661218
2818900000.00	3728996378.04	1085185.00000	1085028.00000	1.00014469673
2819750000.00	3728996379.33	1090656.00000	1090666.00000	0.999990831290
2820600000.00	3728996380.66	1090375.00000	1091163.00000	0.999277834751
2821450000.00	3728996381.95	1087791.00000	1089294.00000	0.998620207217
2822300000.00	3728996383.24	1090228.00000	1091412.00000	0.998915166775
2823150000.00	3728996384.57	1087901.00000	1089477.00000	0.998553434354
2824000000.00	3728996385.86	1084262.00000	1085521.00000	0.998840188260
2824850000.00	3728996387.15	1081058.00000	1082259.00000	0.998890284119
2825700000.00	3728996388.48	1079322.00000	1082368.00000	0.997185800024
2826550000.00	3728996389.77	1088295.00000	1089185.00000	0.999182875269
2827400000.00	3728996391.06	1085715.00000	1087584.00000	0.998281512049
